idx,직무(업무명),업무세부내역,Analysis_name,Platfom,Pipeline Name,Pipeline Version,Group,Step,tools,version,CPUs,MEM(G),TIME(hr),nTask(병렬),SIZE(MB),USER,비고
198,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for all samples,PCA,R,4.3.1,4.0,24.0,0.1,1.0,1.0,,
199,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for all samples,MDS,R,4.3.1,4.0,24.0,0.1,1.0,1.0,,
200,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for all samples,Differentially Expressed Analysis (DEP),R,4.3.1,4.0,24.0,0.1,1.0,65.0,,
201,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for all samples,Pathway Enrichment Analysis,R,4.3.1,4.0,24.0,0.1,1.0,10.0,,
202,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for all samples,Protein-Protein Interaction Network Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
203,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for all samples,Correlation Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
204,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for all samples,Report,python,3.11.9,4.0,24.0,0.1,1.0,18.0,,
205,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for QC Pass samples,PCA,R,4.3.1,4.0,24.0,0.1,1.0,1.0,,
206,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for QC Pass samples,MDS,R,4.3.1,4.0,24.0,0.1,1.0,1.0,,
207,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for QC Pass samples,Differentially Expressed Analysis (DEP),R,4.3.1,4.0,24.0,0.1,1.0,70.0,,
208,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for QC Pass samples,Pathway Enrichment Analysis,R,4.3.1,4.0,24.0,0.1,1.0,10.0,,
209,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for QC Pass samples,Protein-Protein Interaction Network Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
210,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for QC Pass samples,Correlation Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
211,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Olink,Inhouse,1.0.0,Analysis for QC Pass samples,Report,python,3.11.9,4.0,24.0,0.1,1.0,18.0,,
212,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Data preprocessing,QC check & Filtering,R,4.3.1,4.0,24.0,0.1,1.0,25.0,이유빈,"Somascan 11K 및 분석 조합 1개 기준
분석 조합 및 DEP 개수에 따라 output size 변동 큼
Output size의 경우, 유의미한 결과가 없어서 Olink와 동일하게 작성함"
213,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for all samples,PCA,R,4.3.1,4.0,24.0,0.1,1.0,0.3,,
214,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for all samples,MDS,R,4.3.1,4.0,24.0,0.1,1.0,0.3,,
215,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for all samples,Differentially Expressed Analysis (DEP),R,4.3.1,4.0,24.0,0.1,1.0,7.0,,
216,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for all samples,Pathway Enrichment Analysis,R,4.3.1,4.0,24.0,0.1,1.0,0.5,,
217,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for all samples,Protein-Protein Interaction Network Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
218,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for all samples,Correlation Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
219,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for all samples,Report,python,3.11.9,4.0,24.0,0.1,1.0,5.0,,
220,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for QC Pass samples,PCA,R,4.3.1,4.0,24.0,0.1,1.0,0.3,,
221,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for QC Pass samples,MDS,R,4.3.1,4.0,24.0,0.1,1.0,0.3,,
222,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for QC Pass samples,Differentially Expressed Analysis (DEP),R,4.3.1,4.0,24.0,0.1,1.0,7.0,,
223,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for QC Pass samples,Pathway Enrichment Analysis,R,4.3.1,4.0,24.0,0.1,1.0,0.5,,
224,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for QC Pass samples,Protein-Protein Interaction Network Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
225,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for QC Pass samples,Correlation Analysis,R,4.3.1,4.0,24.0,0.1,1.0,1.5,,
226,단백질 데이터 통계 분석,통계 기본 분석,Olink-Somascan Proteomics downstream analysis,Somascan,Inhouse,1.0.0,Analysis for QC Pass samples,Report,python,3.11.9,4.0,24.0,0.1,1.0,5.0,,
227,Pangenome,Fungi Pangenome 분석,Fungi Pangenome construction,PacBio Sequel,Inhouse,1.0.0,AssemblyQCwithQuast,Assembly QC with Quast,Quast,5.2.0,20.0,64.0,0.1,4.0,140.0,이유빈,nTask 개수는 분석 샘플 개수로 설정됨
228,Pangenome,Fungi Pangenome 분석,Fungi Pangenome construction,PacBio Sequel,Inhouse,1.0.0,MergeQuast,Merge Quast QC results,bash,-,2.0,16.0,0.1,1.0,0.1,,
229,Pangenome,Fungi Pangenome 분석,Fungi Pangenome construction,PacBio Sequel,Inhouse,1.0.0,AssemblyProcess,Correction & Scaffolding & Gap Filling & Repeat Masking,"RagTag
TGS-GapCloser
RepeatModeler
RepeatMasker","2.1.0
1.1.1
2.0.6
4.1.7-p1",64.0,500.0,8.7,4.0,41000.0,,
230,Pangenome,Fungi Pangenome 분석,Fungi Pangenome construction,PacBio Sequel,Inhouse,1.0.0,Cactus,Pangenome Graph Construction,Minigraph-Cactus,2.6.13,64.0,64.0,5.1,1.0,4700.0,,
231,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,InputFormatting,JS_GWAS_format,R,4.4.2,2.0,12.0,0.1,1.0,1100.0,"이유빈, 서윤지",
232,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,InputFormatting,single_meta_GWAS_format,R,4.4.2,2.0,12.0,0.1,1.0,3994.0,,
233,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,InputFormatting,multi_meta_GWAS_format,R,4.4.2,2.0,12.0,0.1,1.0,6349.0,,
234,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MR_Coloc,Harmonization_trait,R,4.4.2,16.0,64.0,0.3,1.0,1956.0,,
235,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MR_Coloc,Harmonization_eqtl,R,4.4.2,16.0,64.0,0.3,1.0,5222.0,,
236,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MetaAnalysis,single_meta_Harmonization,R,4.4.2,4.0,32.0,0.5,1.0,3154.0,,
237,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MetaAnalysis,multi_meta_Harmonization,R,4.4.2,4.0,32.0,0.8,1.0,7680.0,,
238,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,FineMapping,Finemap,"plink
susieR","1.90
0.14.2",10.0,24.0,0.2,1.0,1900.0,,
239,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,Genebased,MAGMA,magma,1.10,16.0,64.0,0.2,1.0,335.0,,
240,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,Genebased,mBAT_combo,gcta64,1.94.1,16.0,64.0,0.4,1.0,483.0,,
241,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,Genebased,sumFREGAT,sumFREGAT,1.2.5,64.0,500.0,3.7,1.0,2150.0,,
242,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,Genebased,Gene_based_report,quarto,1.7.31,16.0,32.0,0.1,1.0,9.0,,
243,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MetaAnalysis,SingleMeta,METAL,2020-05-05,64.0,16.0,0.5,1.0,2355.0,,
244,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MetaAnalysis,MultiMeta,MR-MEGA,0.2,16.0,8.0,0.2,1.0,4300.0,,
245,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MR_Coloc,Coloc_GWAS,"python
coloc
locuscomparer","3.9.21
5.2.3
1.0.0",16.0,4.0,0.6,1.0,2200.0,,
246,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MR_Coloc,TwoMR_GWAS,"TwoSampleMR
MendelianRandomization","0.6.17
0.10.0",16.0,128.0,0.1,1.0,1.0,,
247,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MR_Coloc,Coloc_eQTL,"coloc
locuscomparer","5.2.3
1.0.0",16.0,4.0,0.1,1.0,782.0,,
248,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,MR_Coloc,TwoMR_eQTL,"TwoSampleMR
MendelianRandomization","0.6.17
0.10.0",32.0,128.0,0.4,1.0,8.0,,
249,DNA Chip,Post GWAS,Post-GWAS downstream analysis,Microarray,Inhouse,1.0.0,report,All_analysis_report,quarto,1.7.31,4.0,8.0,0.1,1.0,380.0,,
250,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,FlowlessInspection,FlowlessInspection,perl,5.38.2,1.0,8.0,0.01,1.0,7854.08,서윤지,"Axiom, 288ea 샘플 기준"
251,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,GetVersionAPT,GetVersionAPT,apt_tool,2.11.4,1.0,1.0,0.01,1.0,0.03,,
252,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,ScatterProbesetList,ScatterProbesetList,bash,4.4.20,1.0,1.0,0.01,1.0,9.8,,
253,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,AptGenoQC,AptGenoQC,apt-geno-qc,2.10.0,2.0,1.0,0.13,1.0,1.2,,
254,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,Genotype call,GenotypeCall,"apt-genotype-axiom
apt-format-result",2.11.3,2.0,16.0,0.43,2.0,8519.68,,
255,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,Genotype call,GenotypeCallIgnoreDQC,"apt-genotype-axiom
apt-format-result",2.11.3,2.0,16.0,0.4,2.0,8519.68,,
256,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,SNPolisher,SNPolisher,"ps-metrics
ps-classification",2.11.0,2.0,2.0,0.05,2.0,168.78,,
257,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,SNPolisher,SNPolisherIgnoreDQC,"ps-metrics
ps-classification",2.11.0,2.0,2.0,0.05,2.0,168.78,,
258,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,CallToPlink,CallToPlink,"perl
plink","5.38.2
v1.9.0-b.7.11",4.0,2.0,0.02,2.0,600.0,,
259,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,CallToPlink,CallToPlinkIgnoreDQC,"perl
plink","5.38.2
v1.9.0-b.7.11",4.0,2.0,0.02,2.0,600.0,,
260,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,MergePlink,MergePlink,plink,v1.9.0-b.7.11,8.0,2.0,0.01,1.0,81.0,,
261,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,MergePlink,MergePlinkIgnoreDQC,plink,v1.9.0-b.7.11,8.0,2.0,0.01,1.0,81.0,,
262,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,PlinkBasicQC,PlinkBasicQC,plink,v1.9.0-b.7.11,4.0,2.0,0.01,1.0,463.0,,
263,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,PlinkBasicQC,PlinkBasicQCIgnoreDQC,plink,v1.9.0-b.7.11,4.0,2.0,0.02,1.0,463.0,,
264,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,MakeSummaryAndDB,MakeSummaryAndDB,bash,4.4.20,1.0,1.0,0.01,1.0,0.19,,
265,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,MakeSummaryAndDB,MakeSummaryAndDBIgnoreDQC,bash,4.4.20,1.0,1.0,0.01,1.0,0.19,,
266,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,Report,Report,R,4.1.3,1.0,4.0,0.08,1.0,2457.6,,
267,DNA Chip,Human 기본분석,Axiom Human Best Practice Analysis,Axiom Microarray,BestPractice,-,Report,ReportIgnoreDQC,R,4.1.3,1.0,4.0,0.09,1.0,2457.6,,
268,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,GetVersionAPT,GetVersionAPT,apt_tool,2.11.4,1.0,1.0,0.01,1.0,0.03,서윤지,"Axiom, 1305ea 샘플 기준"
269,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,AptGenoQC,AptGenoQC,apt-geno-qc,2.10.0,2.0,1.0,0.58,1.0,4.2,,
270,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,FlowlessInspection,FlowlessInspection,perl,5.38.2,1.0,8.0,0.04,1.0,35840.0,,
271,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,FirstGenotypeCall,FirstGenotypeCall,"apt-genotype-axiom
apt-format-result",2.11.3,2.0,32.0,2.3,1.0,64512.0,,
272,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,FirstCallToPlink,FirstCallToPlink,plink,v1.9.0-b.7.11,4.0,8.0,0.08,1.0,5427.2,,
273,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,FirstSNPolisher,FirstSNPolisher,"ps-metrics
ps-classification",2.11.0,2.0,2.0,0.28,1.0,306.0,,
274,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,FirstMakeSummaryAndDB,FirstMakeSummaryAndDB,bash,4.4.20,1.0,1.0,0.01,1.0,1.2,,
275,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,FirstQC,FirstQC,plink,v1.9.0-b.7.11,1.0,2.0,0.02,1.0,1126.4,,
276,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,SecondGenotypeCall,SecondGenotypeCall,"apt-genotype-axiom
apt-format-result",2.11.3,2.0,32.0,2.2,1.0,64512.0,,
277,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,SecondCallToPlink,SecondCallToPlink,plink,v1.9.0-b.7.11,4.0,8.0,0.08,1.0,5017.6,,
278,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,SecondMakeSummaryAndDB,SecondMakeSummaryAndDB,"ps-metrics
ps-classification",2.11.0,1.0,2.0,0.01,1.0,1.3,,
279,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,SecondSNPolisher,SecondSNPolisher,bash,4.4.20,2.0,2.0,0.29,1.0,296.0,,
280,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,SecondQC,SecondQC,plink,v1.9.0-b.7.11,1.0,2.0,0.05,1.0,2252.8,,
281,DNA Chip,Human 보건원분석,Axiom Human KNIH Protocol Analysis,Axiom Microarray,KNIHprotocol,-,Report,Report,R,4.1.3,1.0,4.0,0.05,1.0,4710.4,,
282,DNA Chip,GWAS,Genome-Wide Assocication Stuty(GWAS),Microarray,Inhouse,1.0.0,Regression,Regression,plink,v1.9.0-b.7.11,1.0,4.0,0.35,1.0,1843.2,서윤지,427ea 샘플기준
283,DNA Chip,GWAS,Genome-Wide Assocication Stuty(GWAS),Microarray,Inhouse,1.0.0,VisualInspection,VisualInspection,Python,3.8.12,1.0,2.0,1.0,1.0,400.0,,
284,DNA Chip,GWAS,Genome-Wide Assocication Stuty(GWAS),Microarray,Inhouse,1.0.0,Cluster QC,Cluster QC,Python,3.8.12,1.0,2.0,0.05,1.0,8.7,,
285,DNA Chip,GWAS,Genome-Wide Assocication Stuty(GWAS),Microarray,Inhouse,1.0.0,Locuszoom,Locuszoom,locuszoom,1.4,2.0,4.0,0.97,1.0,55.0,,
286,DNA Chip,GWAS,Genome-Wide Assocication Stuty(GWAS),Microarray,Inhouse,1.0.0,GWAS plot,GWAS plot,R,4.1.3,1.0,2.0,0.02,1.0,0.01,,
287,DNA Chip,DNAGPS,DNAGPS,Axiom Microarray,Inhouse,1.0.0,Genotype call,GenotypeCall,apt-genotype-axiom,2.11.3,2.0,8.0,0.12,1.0,3.0,서윤지,"VN, 96ea(target 8ea) 샘플 기준"
288,DNA Chip,DNAGPS,DNAGPS,Axiom Microarray,Inhouse,1.0.0,CallToPlink,CallToPlink,"perl
plink","5.38.2
v1.9.0-b.7.11",2.0,4.0,0.02,1.0,0.45,,
289,DNA Chip,DNAGPS,DNAGPS,Axiom Microarray,Inhouse,1.0.0,SNPolisher,SNPolisher,"ps-metrics
ps-classification",2.11.0,2.0,4.0,0.02,1.0,0.31,,
290,DNA Chip,DNAGPS,DNAGPS,Axiom Microarray,Inhouse,1.0.0,Cluster QC,Cluster QC,Python,3.8.12,1.0,2.0,0.02,1.0,40.0,,
291,DNA Chip,PRS,Polygenic Rist Score(PRS) Analysis,Microarray,Inhouse,1.0.0,plink GRS,plink GRS,plink,v1.9.0-b.7.11,4.0,8.0,0.02,1.0,0.57,서윤지,"1개 phenotype, variant 수 70개 미만 기준"
292,DNA Chip,PRS,Polygenic Rist Score(PRS) Analysis,Microarray,Inhouse,1.0.0,PRSice2,PRSice2,PRSice2,2.3.5,4.0,8.0,0.02,1.0,0.74,,
293,DNA Chip,PRS,Polygenic Rist Score(PRS) Analysis,Microarray,Inhouse,1.0.0,PRScs,PRScs,PRScs,v1.1.0,4.0,8.0,0.02,1.0,2.2,,
294,DNA Chip,PRS,Polygenic Rist Score(PRS) Analysis,Microarray,Inhouse,1.0.0,LDpred2,LDpred2,bigsnpr,1.12.18,4.0,32.0,0.02,1.0,1331.2,,
295,DNA Chip,Human 기본분석,Illumina Human Analysis,Illumina Microarray,Inhouse,1.0.0,Reprocessing_Sample,Reprocessing_Sample,Python,3.9.12,2.0,4.0,0.02,1.0,0.12,서윤지,"iScan, 48ea 샘플 기준, array-analysis-cli 이용 분석"
296,DNA Chip,Human 기본분석,Illumina Human Analysis,Illumina Microarray,Inhouse,1.0.0,Genotype call,Genotype call,array-analysis-cli,v1.0,2.0,32.0,0.27,1.0,6553.6,,
297,DNA Chip,Human 기본분석,Illumina Human Analysis,Illumina Microarray,Inhouse,1.0.0,CallToPlink,CallToPlink,plink2,v2.00a3LM,2.0,4.0,0.05,1.0,1536.0,,
298,DNA Chip,Human 기본분석,Illumina Human Analysis,Illumina Microarray,Inhouse,1.0.0,Plink2BasicQC,Plink2BasicQC,plink2,v2.00a3LM,2.0,4.0,0.04,1.0,241.0,,
299,DNA Chip,Human 기본분석,Illumina Human Analysis,Illumina Microarray,Inhouse,1.0.0,SummaryAndReport,SummaryAndReport,"R
plink2","4.1.3
v2.00a3LM",2.0,4.0,0.05,1.0,263.0,,
300,DNA Chip,CNV analysis,Illumina Copy Number Variation(CNV) analysis,Illumina Microarray,Inhouse,1.0.0,Genome Studio cnvPartition,Genome Studio cnvPartition,cnvPartition plugi,3.2.0,4.0,4.0,0.5,1.0,983.0,서윤지,"window 실행, 48ea 샘플 기준"
301,DNA Chip,CNV analysis,Illumina Copy Number Variation(CNV) analysis,Illumina Microarray,Inhouse,1.0.0,Genome Studio CNV Region Report,Genome Studio CNV Region Report,CNV Region Report plugin,2.1.1,4.0,4.0,2.0,1.0,6348.8,,
302,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,Individuals,Individuals,bcftools,1.2,4.0,4.0,0.02,1.0,0.06,서윤지,"샘플 860ea, Olink HT (5414개 단백질) 기준"
303,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,GenoDataInput,GenoDataInput,"bcftools
plink","1.2
1,9",32.0,64.0,0.02,1.0,164864.0,,
304,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,ProteinDataInput,ProteinDataInput,bash,4.4.20,16.0,32.0,0.01,1.0,163.47,,
305,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,chunk_proteins,chunk_proteins,python,3.7.12,4.0,8.0,0.01,1.0,0.07,,
306,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,run_GWAS,run_GWAS,plink,v1.90b7.2,16.0,32.0,0.07,1.0,967.0,,
307,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,GWASsummary,GWASsummary,ldsc,v1.0.1,16.0,32.0,0.01,1.0,639.0,,
308,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,LDrefData,LDrefData,plink,v1.90b7.2,16.0,32.0,0.06,1.0,63488.0,,
309,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,FUSION_wgt,FUSION_wgt,R,4.3.3,64.0,500.0,84.0,56.0,7065.6,,
310,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_format,PWASO_format,bash,4.4.20,4.0,4.0,0.07,1.0,7475.2,,
311,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_Model,PWASO_Model,TIGAR,v1,64.0,16.0,2.0,22.0,185.0,,
312,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,FUSION_assoc_test,FUSION_assoc_test,R,4.3.3,64.0,64.0,0.34,1.0,189.0,,
313,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,FUSION_assoc_final,FUSION_assoc_final,bash,4.4.20,64.0,64.0,0.01,1.0,0.62,,
314,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,FUSION_exel,FUSION_exel,R,4.3.3,16.0,8.0,0.02,1.0,0.44,,
315,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_preFusion,PWASO_preFusion,R,4.3.3,16.0,8.0,1.1,1.0,262.0,,
316,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_FusionModel,PWASO_FusionModel,TIGAR,v1,16.0,8.0,0.01,22.0,51.0,,
317,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_PWAS,PWASO_PWAS,TIGAR,v1,16.0,8.0,0.44,22.0,4.5,,
318,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_MergePWAS,PWASO_MergePWAS,bash,4.4.20,4.0,4.0,0.01,1.0,0.69,,
319,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_ACAT,PWASO_ACAT,R,4.3.3,8.0,4.0,0.01,1.0,0.24,,
320,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,FUSION_plot,FUSION_plot,R,4.3.3,16.0,8.0,0.29,1.0,99.0,,
321,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,FUSION_report,FUSION_report,R,4.3.3,8.0,4.0,0.03,1.0,190.0,,
322,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_Plot,PWASO_Plot,R,4.3.3,8.0,4.0,0.13,1.0,41.0,,
323,커스텀 분석,PWAS,Proteome-Wide Association Study(PWAS),"Olink, Microarray",Inhouse,1.0.0,PWASO_Summary,PWASO_Summary,python,3.7.12,4.0,4.0,0.02,1.0,0.52,,
